Age,Gender,Marital_Status,Dependents,Education,Employment_Type,Employer_Category,Work_Experience_Yrs,City_Tier,Net_Monthly_Income,Monthly_Expenses,Existing_EMI,Debt_To_Income_Ratio,CIBIL_Score,Loan_Amount_Requested,Loan_Tenure_Months,Loan_Approved
46,Female,Married,1,Master,Salaried,Private SME,6,Tier 1,91964,42220,0,0.459,775,300000,12,1
42,Male,Married,2,Master,Self-Employed,Self-Employed,0,Tier 3,123146,73864,4481,0.636,730,500000,24,1
41,Male,Divorced,2,Bachelor,Self-Employed,Self-Employed,13,Tier 3,17870,12755,0,0.714,614,300000,48,0
56,Female,Married,0,Bachelor,Salaried,MNC,8,Tier 2,47933,29730,0,0.62,698,150000,60,1
22,Female,Married,1,High School,Salaried,MNC,1,Tier 1,12000,3817,0,0.318,625,500000,12,0
50,Male,Single,0,PhD,Self-Employed,Self-Employed,9,Tier 2,108322,63314,8198,0.66,689,750000,12,1
47,Female,Single,1,High School,Self-Employed,Self-Employed,3,Tier 2,54779,29877,0,0.545,783,200000,12,1
27,Male,Married,0,Bachelor,Salaried,Startup,2,Tier 1,41721,21890,4481,0.632,533,100000,24,0
40,Male,Married,1,High School,Salaried,Government,11,Tier 3,44673,24519,8198,0.732,631,50000,48,0
51,Male,Single,0,Bachelor,Self-Employed,Self-Employed,3,Tier 3,61568,31230,4481,0.58,703,75000,36,1
43,Male,Single,3,High School,Salaried,Startup,6,Tier 1,43419,26543,0,0.611,802,50000,60,1
33,Male,Married,1,Bachelor,Salaried,Private SME,9,Tier 3,68061,20875,0,0.307,815,1000000,48,1
37,Male,Single,3,Master,Self-Employed,Self-Employed,10,Tier 1,89164,34314,0,0.385,689,750000,24,1
24,Female,Single,0,Bachelor,Salaried,Government,7,Tier 2,45942,21336,0,0.464,637,400000,60,1
34,Female,Married,2,Master,Self-Employed,Self-Employed,0,Tier 2,64515,32496,0,0.504,720,1000000,48,1
40,Female,Married,1,Master,Self-Employed,Self-Employed,1,Tier 1,34022,12204,0,0.359,668,75000,36,0
33,Male,Married,1,Master,Self-Employed,Self-Employed,11,Tier 1,16767,11218,4481,0.936,614,100000,36,0
23,Male,Single,2,Master,Salaried,Private SME,9,Tier 1,73292,52640,0,0.718,599,100000,12,0
46,Male,Single,3,Bachelor,Self-Employed,Self-Employed,8,Tier 2,89161,56888,0,0.638,776,50000,12,1
46,Female,Married,0,Master,Salaried,MNC,3,Tier 3,47916,34402,8198,0.889,601,100000,36,0
38,Female,Married,3,Bachelor,Salaried,Startup,1,Tier 2,43264,27448,0,0.634,473,50000,12,0
52,Male,Married,2,High School,Salaried,Private SME,0,Tier 2,39372,19625,0,0.498,589,100000,12,0
34,Male,Single,3,High School,Salaried,Startup,3,Tier 2,33748,16094,0,0.477,659,100000,36,1
23,Male,Married,1,Bachelor,Salaried,Startup,7,Tier 1,54385,20387,0,0.375,777,200000,60,1
21,Male,Married,3,Bachelor,Self-Employed,Self-Employed,11,Tier 3,62021,21018,4481,0.411,730,100000,36,1
46,Male,Single,3,Master,Self-Employed,Self-Employed,5,Tier 2,79834,31840,8198,0.502,701,1000000,12,1
44,Female,Married,0,Master,Self-Employed,Self-Employed,5,Tier 1,48388,26103,0,0.539,774,100000,60,1
55,Female,Single,1,PhD,Self-Employed,Self-Employed,9,Tier 1,54195,19549,4481,0.443,793,50000,12,1
34,Male,Single,0,Bachelor,Salaried,Government,4,Tier 3,59257,43140,8198,0.866,689,750000,24,0
23,Male,Single,1,Master,Salaried,Startup,5,Tier 1,37632,14989,0,0.398,811,50000,12,1
33,Female,Married,2,Bachelor,Salaried,Private SME,6,Tier 3,76667,51760,4481,0.734,801,400000,48,1
34,Male,Single,2,Master,Salaried,MNC,3,Tier 1,81995,54811,0,0.668,526,400000,48,0
41,Male,Single,2,Master,Salaried,Startup,7,Tier 2,104686,38057,0,0.364,804,500000,12,1
46,Male,Single,1,Master,Self-Employed,Self-Employed,6,Tier 1,87962,54521,4481,0.671,660,400000,12,0
23,Male,Single,0,Bachelor,Salaried,Startup,6,Tier 3,53530,35910,0,0.671,727,1000000,24,0
60,Male,Married,0,Bachelor,Self-Employed,Self-Employed,2,Tier 2,75200,52484,8198,0.807,682,300000,60,0
24,Female,Single,2,Bachelor,Salaried,MNC,9,Tier 1,54542,39776,0,0.729,819,500000,60,1
56,Male,Single,0,Master,Salaried,Startup,12,Tier 1,63242,45442,8198,0.848,641,1000000,24,0
21,Male,Married,0,Master,Salaried,Private SME,8,Tier 1,29690,13063,4481,0.591,660,150000,36,0
60,Female,Married,1,Bachelor,Salaried,MNC,2,Tier 3,52019,21871,8198,0.578,668,150000,12,1
53,Male,Married,0,High School,Salaried,Private SME,0,Tier 3,27259,13054,0,0.479,755,100000,12,1
27,Female,Single,0,Bachelor,Salaried,Private SME,5,Tier 3,40128,20435,4481,0.621,742,500000,48,1
31,Female,Married,0,Bachelor,Salaried,Private SME,8,Tier 1,44980,18228,0,0.405,614,300000,48,1
47,Male,Single,3,Master,Self-Employed,Self-Employed,3,Tier 2,88239,29889,0,0.339,828,500000,36,1
34,Female,Single,0,Bachelor,Salaried,Private SME,4,Tier 3,34421,20496,0,0.595,761,500000,60,1
42,Male,Married,2,Master,Salaried,Startup,10,Tier 3,38903,14721,4481,0.494,684,400000,60,1
36,Female,Divorced,0,Bachelor,Salaried,Startup,0,Tier 1,19134,13617,0,0.712,592,100000,60,0
32,Male,Married,2,High School,Salaried,MNC,7,Tier 2,44468,19097,4481,0.53,799,200000,12,1
30,Female,Single,1,Master,Salaried,Government,1,Tier 2,92559,36001,0,0.389,740,75000,48,1
44,Female,Married,2,Bachelor,Self-Employed,Self-Employed,9,Tier 2,44186,17116,0,0.387,609,50000,12,1
38,Male,Single,2,Master,Salaried,MNC,9,Tier 1,61346,26394,0,0.43,740,100000,36,1
42,Male,Married,1,Bachelor,Salaried,Private SME,5,Tier 1,72373,41648,4481,0.637,565,150000,24,0
29,Female,Married,3,High School,Salaried,Startup,7,Tier 3,36393,26939,0,0.74,602,150000,24,0
37,Female,Single,1,High School,Self-Employed,Self-Employed,2,Tier 1,43724,22684,0,0.519,782,75000,60,1
58,Male,Married,2,High School,Self-Employed,Self-Employed,9,Tier 1,41734,23782,0,0.57,798,100000,48,1
60,Female,Divorced,1,Master,Salaried,MNC,7,Tier 3,47260,32097,0,0.679,645,500000,36,0
33,Male,Married,3,Bachelor,Self-Employed,Self-Employed,5,Tier 2,63460,28577,0,0.45,716,750000,12,1
57,Male,Married,2,PhD,Salaried,Government,2,Tier 3,93288,35537,0,0.381,798,75000,36,1
26,Male,Married,0,Master,Self-Employed,Self-Employed,6,Tier 1,58815,29121,8198,0.635,768,300000,36,1
41,Male,Married,1,Bachelor,Salaried,Startup,4,Tier 2,48174,21360,0,0.443,638,50000,36,1
56,Female,Married,3,PhD,Salaried,Private SME,9,Tier 1,43992,30343,0,0.69,603,150000,48,0
27,Male,Married,2,Bachelor,Self-Employed,Self-Employed,12,Tier 1,70969,52522,8198,0.856,741,750000,36,0
56,Female,Single,3,High School,Self-Employed,Self-Employed,8,Tier 1,41147,25089,0,0.61,593,50000,24,0
45,Male,Single,0,Master,Self-Employed,Self-Employed,4,Tier 2,77749,46197,8198,0.7,619,100000,60,0
31,Male,Divorced,1,Bachelor,Salaried,MNC,11,Tier 2,56623,35185,0,0.621,491,400000,36,0
34,Male,Divorced,1,PhD,Salaried,Government,4,Tier 2,100392,51245,4481,0.555,785,500000,12,1
49,Male,Single,0,PhD,Salaried,Startup,7,Tier 1,39956,23292,0,0.583,626,400000,24,0
30,Male,Single,1,Master,Self-Employed,Self-Employed,4,Tier 2,148428,49288,0,0.332,775,400000,36,1
25,Male,Divorced,1,PhD,Salaried,Government,6,Tier 1,110949,57921,0,0.522,693,300000,48,1
28,Male,Married,0,Bachelor,Self-Employed,Self-Employed,0,Tier 1,62247,27984,0,0.45,786,400000,36,1
25,Male,Married,0,Master,Salaried,Private SME,1,Tier 2,124167,40221,8198,0.39,721,400000,60,1
44,Male,Single,0,High School,Salaried,Private SME,5,Tier 1,43411,23665,0,0.545,655,750000,24,0
60,Male,Married,2,Master,Self-Employed,Self-Employed,7,Tier 2,126244,58339,8198,0.527,678,750000,60,1
46,Female,Single,1,Bachelor,Salaried,Private SME,5,Tier 2,97411,55112,0,0.566,656,1000000,60,0
26,Female,Single,0,Master,Salaried,Government,9,Tier 1,111067,58968,0,0.531,721,1000000,48,1
36,Male,Single,1,PhD,Salaried,MNC,0,Tier 3,87863,37280,0,0.424,783,1000000,36,1
56,Male,Divorced,0,Bachelor,Salaried,Private SME,7,Tier 2,53638,29125,8198,0.696,801,500000,60,1
32,Male,Married,3,High School,Self-Employed,Self-Employed,11,Tier 1,33434,15728,4481,0.604,585,750000,24,0
31,Female,Married,0,Bachelor,Salaried,Startup,9,Tier 2,71204,50875,0,0.714,721,300000,36,1
23,Male,Single,3,Master,Self-Employed,Self-Employed,8,Tier 2,46467,21794,0,0.469,677,150000,60,1
57,Male,Divorced,1,Master,Salaried,Startup,9,Tier 2,70194,22326,0,0.318,750,750000,12,1
26,Male,Married,2,Master,Salaried,Private SME,1,Tier 3,15261,9822,0,0.644,676,75000,12,0
39,Male,Married,0,Master,Self-Employed,Self-Employed,1,Tier 3,46082,33808,0,0.734,699,500000,12,0
38,Male,Divorced,0,High School,Salaried,Government,4,Tier 3,39890,15007,0,0.376,599,75000,60,0
36,Female,Single,2,Master,Salaried,Government,5,Tier 2,90091,66464,4481,0.787,745,400000,48,1
43,Male,Married,0,Bachelor,Salaried,MNC,6,Tier 2,75152,43418,0,0.578,627,750000,60,1
57,Female,Divorced,2,High School,Self-Employed,Self-Employed,1,Tier 1,39582,26968,0,0.681,551,1000000,24,0
29,Male,Married,1,Bachelor,Salaried,Startup,4,Tier 3,43899,22511,0,0.513,735,150000,12,1
23,Male,Married,2,Master,Salaried,MNC,9,Tier 1,58337,33843,0,0.58,770,500000,60,1
28,Female,Single,3,PhD,Salaried,MNC,4,Tier 2,67085,45515,0,0.678,806,400000,12,1
58,Male,Married,3,Master,Self-Employed,Self-Employed,0,Tier 1,129169,95876,0,0.742,769,1000000,24,1
24,Female,Married,1,Master,Salaried,Private SME,0,Tier 1,62666,24011,0,0.383,780,100000,48,1
32,Male,Single,1,High School,Salaried,Private SME,9,Tier 1,43907,30929,0,0.704,614,50000,48,0
51,Male,Married,3,PhD,Salaried,Private SME,11,Tier 1,80538,48344,4481,0.656,820,500000,48,1
45,Female,Single,2,High School,Self-Employed,Self-Employed,2,Tier 1,46836,34007,8198,0.901,607,750000,12,0
36,Male,Married,0,Bachelor,Salaried,Private SME,9,Tier 1,35503,15733,0,0.443,794,200000,60,1
34,Female,Married,1,Bachelor,Salaried,Private SME,8,Tier 2,44282,18118,4481,0.51,789,150000,36,1
33,Male,Married,0,Master,Salaried,MNC,0,Tier 2,86480,40168,0,0.464,811,75000,24,1
61,Female,Single,3,Bachelor,Salaried,Startup,8,Tier 2,41620,29051,0,0.698,765,50000,12,1
27,Male,Married,0,High School,Self-Employed,Self-Employed,8,Tier 2,47930,24292,0,0.507,639,150000,24,0
32,Male,Single,1,Bachelor,Self-Employed,Self-Employed,4,Tier 3,65543,47726,8198,0.853,682,500000,12,0
57,Female,Single,2,High School,Salaried,Startup,4,Tier 2,38546,15767,0,0.409,659,750000,48,0
24,Female,Single,3,Bachelor,Salaried,Government,6,Tier 1,50699,20241,0,0.399,529,50000,24,0
22,Female,Single,2,Bachelor,Self-Employed,Self-Employed,2,Tier 1,51311,31057,0,0.605,582,150000,36,0
55,Female,Single,0,Bachelor,Salaried,Private SME,10,Tier 1,71377,30781,0,0.431,663,200000,48,1
23,Female,Married,1,Bachelor,Salaried,Government,5,Tier 3,65362,23407,0,0.358,806,75000,48,1
24,Male,Divorced,3,High School,Salaried,Private SME,4,Tier 1,60494,28382,8198,0.605,677,75000,36,1
58,Male,Married,2,High School,Salaried,Private SME,5,Tier 2,21057,8839,0,0.42,785,100000,36,1
32,Male,Married,2,Bachelor,Salaried,MNC,9,Tier 1,26232,12744,0,0.486,789,50000,48,1
39,Male,Single,2,Master,Salaried,Government,5,Tier 1,64690,24836,0,0.384,746,500000,36,1
30,Male,Married,1,Bachelor,Self-Employed,Self-Employed,4,Tier 3,50466,36872,0,0.731,673,50000,48,0
21,Male,Married,2,High School,Self-Employed,Self-Employed,0,Tier 1,37362,24686,0,0.661,635,150000,60,0
37,Male,Married,0,Bachelor,Salaried,Private SME,6,Tier 2,85421,57950,0,0.678,662,400000,12,1
36,Female,Single,1,Bachelor,Self-Employed,Self-Employed,4,Tier 3,61723,26788,0,0.434,786,100000,60,1
29,Male,Single,3,Bachelor,Self-Employed,Self-Employed,1,Tier 1,59398,40719,0,0.686,547,750000,12,0
29,Male,Married,0,Bachelor,Salaried,Startup,7,Tier 2,43959,24874,4481,0.668,622,100000,12,0
29,Male,Married,1,High School,Salaried,Government,1,Tier 1,36455,11867,0,0.326,692,200000,60,1
32,Female,Married,0,High School,Salaried,Private SME,3,Tier 3,40513,14947,0,0.369,857,75000,12,1
61,Female,Single,0,Bachelor,Salaried,Government,7,Tier 3,52108,26089,4481,0.587,778,200000,12,1
35,Female,Single,2,High School,Salaried,MNC,7,Tier 1,40832,19485,0,0.477,715,75000,48,1
22,Male,Married,2,Bachelor,Salaried,Private SME,6,Tier 3,63313,41652,8198,0.787,630,500000,12,0
31,Male,Married,0,Bachelor,Salaried,Private SME,4,Tier 1,73377,50861,0,0.693,602,750000,36,0
31,Male,Single,1,PhD,Salaried,Government,4,Tier 1,117447,80946,8198,0.759,783,200000,12,1
28,Male,Married,1,Bachelor,Salaried,Private SME,2,Tier 2,62371,29244,8198,0.6,628,300000,24,1
52,Male,Single,0,Bachelor,Self-Employed,Self-Employed,4,Tier 2,80216,47014,0,0.586,619,150000,48,1
26,Male,Married,2,Bachelor,Salaried,Startup,10,Tier 2,61449,32180,4481,0.597,719,1000000,48,1
40,Male,Married,1,High School,Salaried,Private SME,1,Tier 2,27545,19281,4481,0.863,612,400000,12,0
59,Female,Married,2,Bachelor,Self-Employed,Self-Employed,0,Tier 2,22892,16025,0,0.7,589,1000000,24,0
55,Female,Single,0,Bachelor,Self-Employed,Self-Employed,3,Tier 3,82595,26780,0,0.324,733,200000,24,1
28,Male,Single,1,Master,Self-Employed,Self-Employed,12,Tier 3,58936,32854,8198,0.697,727,200000,48,1
54,Male,Married,0,Master,Salaried,Startup,4,Tier 2,99150,52208,4481,0.572,594,50000,60,0
39,Male,Single,0,Bachelor,Salaried,MNC,6,Tier 1,84824,54853,0,0.647,674,75000,24,1
27,Male,Married,3,Bachelor,Self-Employed,Self-Employed,6,Tier 3,36481,14158,0,0.388,855,75000,12,1
51,Female,Married,0,Bachelor,Salaried,Private SME,3,Tier 2,38323,23482,0,0.613,661,150000,36,0
38,Male,Single,0,Bachelor,Self-Employed,Self-Employed,11,Tier 3,73561,46518,0,0.632,623,200000,60,1
60,Female,Married,3,Bachelor,Salaried,Government,5,Tier 1,63713,19880,0,0.312,663,1000000,12,1
34,Male,Single,2,Bachelor,Salaried,MNC,10,Tier 2,49905,24656,0,0.494,762,150000,12,1
59,Female,Divorced,0,Bachelor,Salaried,MNC,6,Tier 3,61088,45237,0,0.741,671,100000,60,1
56,Male,Married,3,Bachelor,Self-Employed,Self-Employed,6,Tier 2,69912,30430,0,0.435,792,150000,36,1
37,Female,Married,0,Bachelor,Self-Employed,Self-Employed,1,Tier 2,72084,50317,0,0.698,735,200000,60,1
57,Male,Single,2,Bachelor,Salaried,Private SME,10,Tier 3,84492,47661,8198,0.661,630,100000,48,0
29,Female,Divorced,0,Master,Salaried,MNC,5,Tier 2,57066,24734,0,0.433,650,300000,12,1
40,Male,Married,2,PhD,Self-Employed,Self-Employed,6,Tier 2,126210,85342,0,0.676,608,150000,48,1
48,Male,Single,1,Master,Salaried,Government,12,Tier 1,127336,94966,4481,0.781,745,75000,48,1
40,Female,Married,0,Bachelor,Self-Employed,Self-Employed,7,Tier 2,65761,41686,0,0.634,741,100000,48,1
61,Female,Single,2,Bachelor,Salaried,Private SME,6,Tier 1,85770,28096,0,0.328,765,50000,36,1
56,Female,Divorced,2,Bachelor,Salaried,Private SME,9,Tier 1,51437,16644,8198,0.483,611,1000000,12,0
47,Female,Married,2,High School,Salaried,Private SME,8,Tier 2,41266,21507,4481,0.63,772,400000,48,1
28,Female,Divorced,2,High School,Self-Employed,Self-Employed,4,Tier 1,45805,13866,0,0.303,877,200000,48,1
52,Male,Married,1,High School,Self-Employed,Self-Employed,3,Tier 3,41025,24786,0,0.604,567,400000,48,0
21,Male,Married,1,Master,Self-Employed,Self-Employed,7,Tier 2,55458,17044,8198,0.455,556,200000,24,0
37,Male,Single,2,Bachelor,Salaried,Private SME,3,Tier 2,33287,24561,0,0.738,615,50000,12,0
29,Female,Single,2,High School,Self-Employed,Self-Employed,6,Tier 1,52265,36391,4481,0.782,704,100000,48,1
40,Male,Single,1,Master,Self-Employed,Self-Employed,0,Tier 1,98497,65689,0,0.667,730,750000,36,1
52,Male,Married,1,Bachelor,Salaried,Startup,12,Tier 1,21438,14268,4481,0.875,694,400000,24,0
22,Female,Divorced,1,Master,Self-Employed,Self-Employed,3,Tier 1,93225,62970,8198,0.763,595,400000,24,0
52,Female,Divorced,3,Bachelor,Salaried,Startup,8,Tier 3,62837,31130,0,0.495,706,200000,60,1
29,Male,Single,1,High School,Salaried,MNC,8,Tier 3,31148,20443,4481,0.8,641,100000,36,0
50,Male,Married,0,High School,Salaried,Startup,12,Tier 3,43772,20363,0,0.465,857,1000000,60,1
40,Male,Married,1,Master,Salaried,MNC,7,Tier 2,48619,33147,4481,0.774,645,150000,24,0
58,Male,Married,2,Bachelor,Salaried,Private SME,4,Tier 2,46788,27047,0,0.578,732,150000,60,1
21,Male,Married,2,Bachelor,Salaried,Startup,5,Tier 2,38753,17875,0,0.461,632,300000,60,1
25,Female,Single,2,Bachelor,Salaried,Private SME,2,Tier 1,72873,46308,4481,0.697,626,300000,60,0
55,Female,Divorced,3,Master,Self-Employed,Self-Employed,11,Tier 2,65814,26935,0,0.409,766,400000,48,1
56,Female,Married,1,Bachelor,Salaried,Private SME,4,Tier 1,45474,33382,0,0.734,770,500000,24,0
21,Male,Married,1,Bachelor,Salaried,Startup,13,Tier 2,41108,24629,0,0.599,706,750000,60,0
34,Female,Single,2,Bachelor,Salaried,Startup,3,Tier 1,69955,33616,8198,0.598,608,500000,36,1
29,Male,Single,0,PhD,Salaried,Government,16,Tier 2,108017,59174,0,0.548,701,750000,48,1
50,Male,Married,1,Bachelor,Salaried,Startup,3,Tier 1,47815,30214,0,0.632,521,750000,24,0
44,Female,Married,2,High School,Salaried,MNC,3,Tier 1,44707,29452,0,0.659,665,100000,24,1
24,Male,Divorced,2,Bachelor,Self-Employed,Self-Employed,3,Tier 2,12000,8864,4481,1.112,662,400000,12,0
34,Male,Married,3,Bachelor,Salaried,Government,3,Tier 1,38336,15105,0,0.394,696,100000,24,1
45,Female,Married,3,High School,Salaried,Private SME,7,Tier 1,55351,29169,0,0.527,764,200000,60,1
24,Male,Married,0,Bachelor,Salaried,Startup,2,Tier 2,50390,17190,0,0.341,632,1000000,12,0
45,Female,Single,3,Master,Salaried,MNC,1,Tier 1,43614,14698,4481,0.44,729,750000,24,1
30,Male,Married,0,Bachelor,Self-Employed,Self-Employed,2,Tier 3,90287,31325,0,0.347,862,500000,48,1
55,Female,Married,2,Bachelor,Salaried,Startup,14,Tier 2,22457,9359,0,0.417,643,100000,24,0
27,Male,Single,0,Bachelor,Self-Employed,Self-Employed,1,Tier 3,30539,18731,4481,0.76,672,300000,48,0
33,Male,Single,1,Master,Salaried,Startup,6,Tier 1,50681,34843,4481,0.776,704,200000,24,1
24,Female,Married,3,Bachelor,Self-Employed,Self-Employed,2,Tier 1,40463,20077,8198,0.699,664,1000000,24,0
56,Male,Single,0,Bachelor,Self-Employed,Self-Employed,7,Tier 2,82136,45161,8198,0.65,723,150000,60,1
34,Male,Divorced,2,High School,Salaried,Startup,6,Tier 1,35796,14063,8198,0.622,583,300000,24,0
38,Male,Married,0,High School,Salaried,MNC,12,Tier 1,71044,46603,0,0.656,812,500000,60,1
28,Male,Single,0,PhD,Salaried,Startup,4,Tier 2,25888,18115,0,0.7,639,500000,12,0
52,Male,Single,1,Master,Salaried,Private SME,7,Tier 2,101417,52586,0,0.519,773,100000,24,1
47,Male,Divorced,2,Bachelor,Salaried,MNC,10,Tier 1,47081,17532,0,0.372,821,300000,60,1
57,Female,Married,0,Bachelor,Self-Employed,Self-Employed,4,Tier 1,47102,14238,8198,0.476,589,50000,48,0
43,Male,Married,1,PhD,Self-Employed,Self-Employed,6,Tier 2,73092,39570,0,0.541,699,50000,12,1
27,Male,Single,2,Bachelor,Salaried,Startup,0,Tier 1,49230,25793,8198,0.69,596,50000,12,0
32,Male,Married,0,Bachelor,Self-Employed,Self-Employed,7,Tier 3,72821,52184,4481,0.778,696,750000,48,0
45,Male,Married,1,High School,Salaried,MNC,6,Tier 3,29314,9275,0,0.316,775,1000000,12,1
23,Female,Married,3,Bachelor,Salaried,Government,2,Tier 3,55064,20210,8198,0.516,712,750000,48,1
46,Male,Divorced,1,PhD,Self-Employed,Self-Employed,1,Tier 1,122997,47840,0,0.389,668,1000000,36,1
24,Female,Single,1,Master,Salaried,MNC,4,Tier 1,17306,9452,0,0.546,807,200000,60,1
56,Male,Married,2,Bachelor,Self-Employed,Self-Employed,1,Tier 3,95978,41091,0,0.428,824,400000,24,1
35,Female,Single,2,Bachelor,Salaried,Government,6,Tier 1,79543,31225,0,0.393,598,150000,12,1
52,Male,Married,2,Bachelor,Salaried,Private SME,8,Tier 1,64973,34532,8198,0.658,711,75000,36,1
49,Female,Single,3,High School,Self-Employed,Self-Employed,0,Tier 1,44246,14083,0,0.318,610,300000,48,1
30,Male,Divorced,0,High School,Salaried,Startup,2,Tier 1,42079,31090,0,0.739,656,75000,24,0
41,Male,Married,3,PhD,Self-Employed,Self-Employed,12,Tier 2,69092,47497,4481,0.752,774,400000,48,1
36,Male,Married,3,Bachelor,Salaried,Startup,8,Tier 3,72448,30600,0,0.422,770,150000,48,1
39,Male,Married,2,Bachelor,Salaried,Government,0,Tier 3,51442,23214,4481,0.538,597,150000,48,0
49,Female,Divorced,1,Bachelor,Salaried,Government,4,Tier 2,35318,14503,0,0.411,715,75000,12,1
38,Male,Married,2,PhD,Salaried,MNC,0,Tier 1,129314,92818,0,0.718,622,750000,36,1
36,Male,Married,0,Master,Salaried,Government,10,Tier 2,51116,30359,0,0.594,640,100000,12,1
21,Female,Single,2,Bachelor,Self-Employed,Self-Employed,5,Tier 1,73160,39106,4481,0.596,658,300000,24,1
22,Male,Single,0,Bachelor,Salaried,Startup,6,Tier 1,51995,27498,8198,0.687,560,1000000,36,0
35,Female,Married,2,Master,Salaried,MNC,10,Tier 1,89970,33708,0,0.375,741,750000,24,1
59,Female,Single,2,Master,Self-Employed,Self-Employed,5,Tier 2,48674,35687,0,0.733,567,500000,12,0
48,Female,Married,0,Master,Salaried,MNC,7,Tier 1,47969,34133,0,0.712,670,750000,60,0
21,Female,Single,3,Bachelor,Salaried,Startup,10,Tier 3,70434,51317,4481,0.792,778,400000,60,1
25,Male,Married,1,Bachelor,Salaried,Private SME,2,Tier 3,85962,37042,0,0.431,572,750000,36,0
42,Male,Married,2,Master,Salaried,Government,1,Tier 1,106988,55044,0,0.514,781,1000000,60,1
56,Male,Single,0,Master,Salaried,Private SME,13,Tier 2,83238,44408,8198,0.632,825,750000,48,1
33,Male,Single,2,High School,Self-Employed,Self-Employed,3,Tier 3,23063,12000,0,0.52,656,200000,60,0
21,Female,Married,1,Bachelor,Salaried,MNC,0,Tier 3,12000,3703,0,0.309,549,400000,60,0
36,Female,Married,1,PhD,Self-Employed,Self-Employed,3,Tier 3,148754,100396,4481,0.705,612,200000,48,1
61,Male,Married,1,Bachelor,Salaried,Startup,3,Tier 1,44256,28144,8198,0.821,683,50000,48,0
42,Male,Married,2,Bachelor,Self-Employed,Self-Employed,14,Tier 1,81634,41932,0,0.514,761,400000,24,1
52,Female,Single,2,Bachelor,Self-Employed,Self-Employed,8,Tier 1,66736,28051,0,0.42,687,750000,12,1
36,Male,Single,1,Bachelor,Salaried,Government,5,Tier 2,13003,7616,0,0.586,665,200000,36,0
35,Male,Single,1,Master,Salaried,Private SME,3,Tier 1,69859,25305,0,0.362,796,150000,48,1
32,Male,Married,1,Bachelor,Self-Employed,Self-Employed,8,Tier 3,64275,48127,0,0.749,719,200000,36,1
21,Female,Married,3,Bachelor,Self-Employed,Self-Employed,10,Tier 1,21631,7709,0,0.356,711,150000,24,1
37,Male,Single,2,High School,Salaried,Government,7,Tier 3,33035,10779,4481,0.462,768,750000,60,1
